Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2116,228.1,3m 48.1s,41.5830498,-109.29525348,P-GPS,729.0,222.2,,,0.0,0.0,1.1,0.5,43.0,13.1,41.58314402,-109.2951586,18,5,84,11.91,0.015,3.979,3.967,3.964,0,0,3,-2.8,0,98.5,98.5,1024,1024,1024,1300,364,,,,,
2117,228.2,3m 48.2s,41.58304989,-109.2952536,P-GPS,728.0,221.9,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,84,11.91,0.015,3.979,3.967,3.964,0,0,2.9,-2.5,-0.4,99.3,99.3,1024,1024,1024,1295,364,,,,,
2118,228.3,3m 48.3s,41.58304995,-109.29525369,P-GPS,727.0,221.6,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.91,0.015,3.979,3.967,3.964,0,0,3,-3.1,0.6,100,100,1024,1024,1024,1294,364,,,,,
2119,228.4,3m 48.4s,41.58304996,-109.29525377,P-GPS,726.0,221.3,,,0.0,0.0,1.1,0.5,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.91,0.015,3.979,3.967,3.964,0,0,2.9,-3,0.4,100.9,100.9,1024,1024,1024,1295,364,,,,,
2120,228.5,3m 48.5s,41.5830499,-109.29525381,P-GPS,725.1,221.0,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.91,0.015,3.979,3.967,3.964,0,0,2.9,-2.1,-0.5,101.6,101.6,1024,1024,1024,1294,364,,,,,
2121,228.6,3m 48.6s,41.58304984,-109.29525381,P-GPS,724.1,220.7,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.91,0.015,3.979,3.967,3.964,0,0,2.9,-1.8,0.1,102.1,102.1,1024,1024,1024,1300,364,,,,,
2122,228.7,3m 48.7s,41.58304976,-109.29525378,P-GPS,723.1,220.4,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0,3,-0.6,-0.9,102.7,102.7,1024,1024,1024,1308,364,,,,,
2123,228.8,3m 48.8s,41.58304968,-109.29525372,P-GPS,721.8,220.0,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0,2.9,-1.7,-1,103.7,103.7,1024,1024,1024,1311,364,,,,,
2124,228.9,3m 48.9s,41.58304959,-109.29525362,P-GPS,720.8,219.7,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0,3,-1.3,-1.6,104.7,104.7,1024,1024,1024,1311,364,,,,,
2125,229,3m 49s,41.58304952,-109.29525349,P-GPS,719.8,219.4,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0.1,3,-1.8,0,105.6,105.6,1024,1024,1024,1301,364,,,,,
2126,229.1,3m 49.1s,41.58304944,-109.29525334,P-GPS,718.8,219.1,,,0.3,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0.1,2.9,-1.4,-0.6,106.4,106.4,1024,1024,1024,1301,364,,,,,
2127,229.2,3m 49.2s,41.58304935,-109.29525313,P-GPS,717.8,218.8,,,0.3,0.1,1.1,0.5,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0.1,2.9,0.8,-2.3,107.3,107.3,1024,1024,1024,1301,364,,,,,
2128,229.3,3m 49.3s,41.58304927,-109.29525294,P-GPS,716.9,218.5,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0.1,3,-0.6,-1.2,108,108,1024,1024,1024,1301,364,,,,,
2129,229.4,3m 49.4s,41.58304919,-109.29525273,P-GPS,715.9,218.2,,,0.3,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,-0.1,0.1,2.9,1.2,-1.6,108.8,108.8,1024,1024,1024,1301,364,,,,,
2130,229.5,3m 49.5s,41.58304911,-109.29525254,P-GPS,714.9,217.9,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0.1,2.9,1.7,-1.3,109.6,109.6,1024,1024,1024,1303,364,,,,,
2131,229.6,3m 49.6s,41.58304906,-109.29525239,P-GPS,713.9,217.6,,,0.2,0.1,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0.1,2.9,1.3,-1.3,110.3,110.3,1024,1024,1024,1309,364,,,,,
2132,229.7,3m 49.7s,41.58304902,-109.29525227,P-GPS,712.9,217.3,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,1.7,-1.4,110.8,110.8,1024,1024,1024,1317,364,,,,,
2133,229.8,3m 49.8s,41.58304901,-109.29525223,P-GPS,711.9,217.0,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,2.3,-2.8,111.4,111.4,1024,1024,1024,1307,364,,,,,
2134,230,3m 50s,41.58304906,-109.29525234,P-GPS,709.6,216.3,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,-0.2,-1.8,113,113,1024,1024,1024,1307,364,,,,,
2135,230.2,3m 50.2s,41.58304922,-109.29525257,P-GPS,707.7,215.7,,,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,-0.8,-1.5,114.7,114.7,1024,1024,1024,1307,364,,,,,
2136,230.3,3m 50.3s,41.58304933,-109.29525268,P-GPS,707.0,215.5,,,0.0,0.0,0.7,0.3,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,2.9,-0.6,-1.1,115.4,115.4,1024,1024,1024,1310,364,,,,,
2137,230.4,3m 50.4s,41.58304945,-109.2952528,P-GPS,706.0,215.2,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,2.9,-0.8,-1.2,116.2,116.2,1024,1024,1024,1309,364,,,,,
2138,230.5,3m 50.5s,41.58304954,-109.2952529,P-GPS,704.7,214.8,,,0.0,0.0,1.1,0.5,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,-1.5,-0.8,117,117,1024,1024,1024,1309,364,,,,,
2139,230.6,3m 50.6s,41.58304959,-109.29525299,P-GPS,703.7,214.5,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.911,0.015,3.979,3.968,3.964,0,0,3,-1.1,-1.1,117.7,117.7,1024,1024,1024,1309,364,,,,,
2140,230.7,3m 50.7s,41.58304962,-109.29525304,P-GPS,702.8,214.2,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-1.3,-0.8,118.4,118.4,1024,1024,1024,1314,364,,,,,
2141,230.8,3m 50.8s,41.58304966,-109.29525307,P-GPS,701.8,213.9,,,0.0,0.0,1.1,0.5,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-2.1,0.2,119,119,1024,1024,1024,1312,364,,,,,
2142,230.9,3m 50.9s,41.58304968,-109.29525306,P-GPS,700.8,213.6,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,2.9,-0.7,-0.2,119.8,119.8,1024,1024,1024,1312,364,,,,,
2143,231,3m 51s,41.58304968,-109.29525301,P-GPS,699.8,213.3,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-0.3,-0.5,120.8,120.8,1024,1024,1024,1312,364,,,,,
2144,231.1,3m 51.1s,41.58304967,-109.29525296,P-GPS,698.8,213.0,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-0.8,-0.9,121.5,121.5,1024,1024,1024,1313,364,,,,,
2145,231.3,3m 51.3s,41.58304963,-109.29525286,P-GPS,696.9,212.4,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-0.2,-1.6,123.1,123.1,1024,1024,1024,1313,364,,,,,
2146,231.5,3m 51.5s,41.58304963,-109.29525277,P-GPS,694.9,211.8,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,2.9,-0.1,-1.3,125.2,125.2,1024,1024,1024,1362,364,,,,,
2147,231.6,3m 51.6s,41.58304965,-109.29525273,P-GPS,693.9,211.5,,,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,2.9,-0.6,-1.5,126.3,126.3,1024,1024,1024,1363,364,,,,,
2148,231.7,3m 51.7s,41.58304967,-109.29525268,P-GPS,692.9,211.2,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.888,0.013,3.971,3.959,3.958,0,0,3,-1.1,-0.3,127.3,127.3,1024,1024,1024,1361,364,,,,,
2149,231.8,3m 51.8s,41.58304971,-109.29525263,P-GPS,691.9,210.9,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,3,-0.9,-0.4,128.5,128.5,1024,1024,1024,1363,364,,,,,
2150,231.9,3m 51.9s,41.58304973,-109.2952526,P-GPS,690.9,210.6,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,3,-1.2,-0.2,129.6,129.6,1024,1024,1024,1365,364,,,,,
2151,232,3m 52s,41.58304976,-109.29525256,P-GPS,689.6,210.2,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,3,-0.6,-0.3,130.7,130.7,1024,1024,1024,1364,364,,,,,
2152,232.1,3m 52.1s,41.58304977,-109.29525253,P-GPS,688.6,209.9,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,3,-0.4,0.1,131.8,131.8,1024,1024,1024,1367,364,,,,,
2153,232.2,3m 52.2s,41.58304977,-109.29525251,P-GPS,687.7,209.6,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,3,0,-0.9,132.8,132.8,1024,1024,1024,1362,364,,,,,
2154,232.4,3m 52.4s,41.58304977,-109.29525251,P-GPS,685.7,209.0,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-0.4,-0.7,134.9,134.9,1024,1024,1024,1364,364,,,,,
2155,232.5,3m 52.5s,41.58304978,-109.29525252,P-GPS,684.7,208.7,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-0.6,-0.9,136,136,1024,1024,1024,1357,364,,,,,
2156,232.6,3m 52.6s,41.5830498,-109.29525252,P-GPS,683.7,208.4,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-1.4,-1.1,137.2,137.2,1024,1024,1024,1361,364,,,,,
2157,232.7,3m 52.7s,41.5830498,-109.2952525,P-GPS,682.7,208.1,,,0.0,0.0,1.1,0.5,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-1.1,-0.9,138.5,138.5,1024,1024,1024,1360,364,,,,,
2158,232.9,3m 52.9s,41.58304977,-109.29525246,P-GPS,680.8,207.5,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-0.8,-1.3,140.7,140.7,1024,1024,1024,1143,364,,,,,
2159,233,3m 53s,41.58304977,-109.29525242,P-GPS,679.8,207.2,,,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,83,11.886,0.013,3.97,3.959,3.957,0,0,2.9,-0.4,-1,141.7,141.7,1024,1024,1024,1047,364,,,,,
2160,233.2,3m 53.2s,41.5830498,-109.29525237,P-GPS,677.8,206.6,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.3,-1.5,143.1,143.1,1024,1024,1024,1108,364,,,,,
2161,233.3,3m 53.3s,41.58304981,-109.29525236,P-GPS,676.8,206.3,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.9,-1.3,143.3,143.3,1024,1024,1024,1098,364,,,,,
2162,233.4,3m 53.4s,41.58304982,-109.29525236,P-GPS,675.9,206.0,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.6,-1.4,143.5,143.5,1024,1024,1024,1024,364,,,,,
2163,233.5,3m 53.5s,41.58304983,-109.29525235,P-GPS,674.9,205.7,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,3,-0.7,-1.4,143.6,143.6,1024,1024,1024,1024,364,,,,,
2164,233.6,3m 53.6s,41.58304984,-109.29525233,P-GPS,673.9,205.4,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,3,-0.6,-1.5,143.7,143.7,1024,1024,1024,1024,364,,,,,
2165,233.7,3m 53.7s,41.58304985,-109.29525229,P-GPS,672.9,205.1,,,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,3,-0.7,-1.3,143.7,143.7,1024,1024,1024,1024,364,,,,,
2166,233.8,3m 53.8s,41.58304988,-109.29525224,P-GPS,671.9,204.8,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.3,-1.4,143.8,143.8,1024,1024,1024,1024,364,,,,,
2167,233.9,3m 53.9s,41.58304992,-109.29525219,P-GPS,670.9,204.5,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.9,-1.2,143.7,143.7,1024,1024,1024,1024,364,,,,,
2168,234,3m 54s,41.58304997,-109.29525215,P-GPS,669.9,204.2,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-1.1,-1.4,143.7,143.7,1024,1024,1024,1024,364,,,,,
2169,234.1,3m 54.1s,41.58304999,-109.29525213,P-GPS,669.0,203.9,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,3,-0.7,-1.5,143.7,143.7,1024,1024,1024,1024,364,,,,,
2170,234.2,3m 54.2s,41.58305001,-109.29525207,P-GPS,668.0,203.6,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,3,-0.4,-1.1,143.7,143.7,1024,1024,1024,1024,364,,,,,
2171,234.3,3m 54.3s,41.58305003,-109.29525201,P-GPS,667.0,203.3,,,0.0,0.0,1.1,0.5,42.7,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.6,-0.7,143.7,143.7,1024,1024,1024,1024,364,,,,,
2172,234.5,3m 54.5s,41.58305009,-109.29525189,P-GPS,664.7,202.6,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.6,-0.9,143.5,143.5,1024,1024,1024,1024,364,,,,,
2173,234.6,3m 54.6s,41.58305011,-109.29525183,P-GPS,663.7,202.3,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-1.1,-0.4,143.4,143.4,1024,1024,1024,1024,364,,,,,
2174,234.7,3m 54.7s,41.58305011,-109.29525179,P-GPS,662.7,202.0,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,83,11.881,0.014,3.969,3.957,3.955,0,0,2.9,-0.3,-1.1,143.2,143.2,1024,1024,1024,1024,364,,,,,
2175,234.8,3m 54.8s,41.5830501,-109.29525175,P-GPS,661.7,201.7,,,0.0,0.0,1.1,0.5,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.881,0.014,3.969,3.957,3.955,0,0,3,0.1,-0.6,143.1,143.1,1024,1024,1024,1024,364,,,,,
2176,234.9,3m 54.9s,41.58305009,-109.29525173,P-GPS,660.8,201.4,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.881,0.014,3.969,3.957,3.955,0,0,3,-1,0.3,143.1,143.1,1024,1024,1024,1024,364,,,,,
2177,235,3m 55s,41.58305009,-109.29525171,P-GPS,659.8,201.1,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,3,-1.6,1.6,143.2,143.2,1024,1024,1024,1024,364,,,,,
2178,235.1,3m 55.1s,41.58305005,-109.29525172,P-GPS,658.8,200.8,,,0.2,0.1,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,-0.1,0,3,0,-0.8,143.5,143.5,1024,1024,1024,1024,364,,,,,
2179,235.2,3m 55.2s,41.58304999,-109.29525173,P-GPS,657.8,200.5,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,3,-1.2,-0.2,143.6,143.6,1024,1024,1024,1024,364,,,,,
2180,235.3,3m 55.3s,41.58304989,-109.29525173,P-GPS,656.8,200.2,,,0.2,0.1,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,-0.1,0,2.9,1,-2,143.9,143.9,1024,1024,1024,1024,364,,,,,
2181,235.4,3m 55.4s,41.5830498,-109.29525173,P-GPS,655.8,199.9,,,0.0,0.0,1.1,0.5,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,2.9,1.7,-3.3,143.7,143.7,1024,1024,1024,1024,364,,,,,
2182,235.5,3m 55.5s,41.58304975,-109.29525171,P-GPS,654.9,199.6,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,2.9,0.3,-2.6,143.3,143.3,1024,1024,1024,1024,364,,,,,
2183,235.6,3m 55.6s,41.58304973,-109.29525168,P-GPS,653.9,199.3,,,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,2.9,1,-2.6,143.2,143.2,1024,1024,1024,1024,364,,,,,
2184,235.7,3m 55.7s,41.58304975,-109.29525163,P-GPS,652.9,199.0,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,2.9,1.3,-2.5,143.1,143.1,1024,1024,1024,1024,364,,,,,
2185,235.8,3m 55.8s,41.58304983,-109.29525156,P-GPS,651.9,198.7,,,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,2.9,-1.2,-0.4,143,143,1024,1024,1024,1024,364,,,,,
2186,236,3m 56s,41.58304999,-109.29525139,P-GPS,649.6,198.0,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.878,0.014,3.968,3.956,3.954,0,0,3,-0.3,-0.5,143.3,143.3,1024,1024,1024,1024,364,,,,,
2187,236.1,3m 56.1s,41.58305004,-109.29525131,P-GPS,648.6,197.7,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,-0.5,-1.1,143.7,143.7,1024,1024,1024,1024,364,,,,,
2188,236.3,3m 56.3s,41.58305015,-109.29525121,P-GPS,646.7,197.1,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,-1.1,-0.1,143.9,143.9,1024,1024,1024,1024,364,,,,,
2189,236.4,3m 56.4s,41.58305017,-109.29525117,P-GPS,645.7,196.8,,,0.0,0.0,0.0,0.0,42.5,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,-0.4,-0.1,143.7,143.7,1024,1024,1024,1024,364,,,,,
2190,236.5,3m 56.5s,41.58305014,-109.29525112,P-GPS,644.7,196.5,,,0.0,0.0,0.0,0.0,42.5,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,0,-0.6,143.7,143.7,1024,1024,1024,1024,364,,,,,
2191,236.7,3m 56.7s,41.58305005,-109.29525105,P-GPS,642.7,195.9,,,0.0,0.0,0.7,0.3,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,3,0.9,-1.9,143.3,143.3,1024,1024,1024,1024,364,,,,,
2192,236.8,3m 56.8s,41.58305001,-109.29525102,P-GPS,641.7,195.6,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,1.3,-1.4,143.4,143.4,1024,1024,1024,1024,364,,,,,
2193,237,3m 57s,41.58304998,-109.29525096,P-GPS,639.4,194.9,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,2.9,0.4,-0.9,143.7,143.7,1024,1024,1024,1024,364,,,,,
2194,237.1,3m 57.1s,41.58304997,-109.29525092,P-GPS,638.5,194.6,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.877,0.01,3.965,3.957,3.955,0,0,3,0,-0.2,143.7,143.7,1024,1024,1024,1024,364,,,,,
2195,237.2,3m 57.2s,41.58304999,-109.29525089,P-GPS,637.5,194.3,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,0,0.2,143.7,143.7,1024,1024,1024,1024,364,,,,,
2196,237.3,3m 57.3s,41.58305,-109.29525089,P-GPS,636.5,194.0,,,0.0,0.0,0.0,0.0,42.5,13.0,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,2.9,0.9,-1.9,143.8,143.8,1024,1024,1024,1024,364,,,,,
2197,237.4,3m 57.4s,41.58305,-109.29525091,P-GPS,635.5,193.7,,,0.0,0.0,0.0,0.0,42.6,13.0,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,1.2,-3.4,143.8,143.8,1024,1024,1024,1024,364,,,,,
2198,237.5,3m 57.5s,41.58305001,-109.29525091,P-GPS,634.5,193.4,,,0.0,0.0,0.0,0.0,42.5,13.0,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,-1.5,-2.3,143.7,143.7,1024,1024,1024,1024,364,,,,,
2199,237.6,3m 57.6s,41.58305004,-109.29525086,P-GPS,633.5,193.1,,,0.0,0.0,0.0,0.0,42.5,13.0,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,0.2,-1.7,143.7,143.7,1024,1024,1024,1024,364,,,,,
2200,237.8,3m 57.8s,41.58305014,-109.2952507,P-GPS,631.6,192.5,,,0.0,0.0,0.0,0.0,42.5,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,0.6,-0.9,143.3,143.3,1024,1024,1024,1024,364,,,,,
2201,237.9,3m 57.9s,41.5830502,-109.29525062,P-GPS,630.2,192.1,,,0.0,0.0,0.0,0.0,42.4,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,1.1,-1.4,143.3,143.3,1024,1024,1024,1024,364,,,,,
2202,238,3m 58s,41.58305027,-109.29525053,P-GPS,629.3,191.8,,,0.0,0.0,0.0,0.0,42.4,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,2.9,0.1,-1.1,143.2,143.2,1024,1024,1024,1024,364,,,,,
2203,238.1,3m 58.1s,41.58305034,-109.29525045,P-GPS,628.3,191.5,,,0.0,0.0,0.0,0.0,42.4,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,2.9,-1.3,0.5,143,143,1024,1024,1024,989,364,,,,,
2204,238.2,3m 58.2s,41.58305039,-109.29525037,P-GPS,627.3,191.2,,,0.0,0.0,0.0,0.0,42.4,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,2.9,0.8,-0.2,143.1,143.1,1024,1024,1024,799,364,,,,,
2205,238.4,3m 58.4s,41.58305049,-109.29525026,P-GPS,625.3,190.6,,,0.0,0.0,0.0,0.0,42.3,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,3,-1.5,1.1,142.7,142.7,1024,1024,1024,364,364,,,,,
2206,238.5,3m 58.5s,41.58305052,-109.29525021,P-GPS,624.3,190.3,,,0.0,0.0,0.7,0.3,42.3,12.9,41.58314402,-109.2951586,18,5,82,11.874,0.01,3.964,3.956,3.954,0,0,2.9,-0.7,0.8,142,142,1024,1024,1024,364,364,,,,,
